article:ID;author:string[];author-aux:string;author-orcid:string[];booktitle:string;cdate:date;cdrom:string;cite:string[];cite-label:string[];crossref:string;editor:string[];editor-orcid:string[];ee:string[];ee-type:string[];i:string[];journal:string;key:string;mdate:date;month:string;note:string[];note-label:string;note-type:string[];number:string;pages:string;publisher:string;publnr:string;publtype:string;sub:string[];sup:string[];title:string;title-bibtex:string;tt:string[];url:string;volume:string;year:int
2380725;Feng Xiao 0002|Long Wang 0001;;0000-0001-5600-8157|0000-0002-8890-4383;;;;;;;;;https://doi.org/10.1137/100801202;;;SIAM J. Control. Optim.;journals/siamco/XiaoW12;2022-01-03;;;;;1;196-221;;;;;;Asynchronous Rendezvous Analysis via Set-valued Consensus Theory.;;;db/journals/siamco/siamco50.html#XiaoW12;50;2012
2387176;Frank-Willem Jansen|Jenny Dankelman|John van den Dobbelsteen|Tim Horeman;;;;;;;;;;;https://doi.org/10.1109/TBME.2013.2290052|https://www.wikidata.org/entity/Q39317433;;;IEEE Trans. Biomed. Eng.;journals/tbe/HoremanDJD14;2020-09-02;;;;;3;805-813;;;;;;Assessment of Laparoscopic Skills Based on Force and Motion Parameters.;;;db/journals/tbe/tbe61.html#HoremanDJD14;61;2014
2388428;Akira Otsuka|Keisuke Shima|Takaaki Chin|Taro Shibanoki|Toshio Tsuji;;0000-0002-6206-8663|0000-0002-7689-3963;;;;;;;;;https://doi.org/10.1109/TBME.2012.2205990|https://www.wikidata.org/entity/Q45712876;;;IEEE Trans. Biomed. Eng.;journals/tbe/ShibanokiSTOC13;2020-09-02;;;;;3;853-861;;;;;;A Quasi-Optimal Channel Selection Method for Bioelectric Signal Classification Using a Partial Kullback-Leibler Information Measure.;;;db/journals/tbe/tbe60.html#ShibanokiSTOC13;60;2013
2389720;Benyuan Liu|Zhilin Zhang 0002|Zhouyue Pi;;0000-0002-7543-1054;;;;;;;;;https://doi.org/10.1109/TBME.2014.2359372|https://www.wikidata.org/entity/Q50608385;;;IEEE Trans. Biomed. Eng.;journals/tbe/ZhangPL15;2021-08-18;;;;;2;522-531;;;;;;TROIKA: A General Framework for Heart Rate Monitoring Using Wrist-Type Photoplethysmographic Signals During Intensive Physical Exercise.;;;db/journals/tbe/tbe62.html#ZhangPL15;62;2015
2390155;J. L. McKenzie|J. Thomas Webster|Karen A. Moxon|Marisa A. Sambito|Mathew Markert|Nader M. Kalkhoran;;;;;;;;;;;https://doi.org/10.1109/TBME.2004.827465|https://www.wikidata.org/entity/Q47417190;;;IEEE Trans. Biomed. Eng.;journals/tbe/MoxonKMSMW04;2020-09-02;;;;;6;881-889;;;;;;Nanostructured surface modification of ceramic-based microelectrodes to enhance biocompatibility for a direct brain-machine interface.;;;db/journals/tbe/tbe51.html#MoxonKMSMW04;51;2004
2391900;Cecilia Holmgren|Johan Björklund;;;;;;;;;;;https://doi.org/10.1016/j.disc.2012.04.005;oa;;Discret. Math.;journals/dm/BjorklundH12;2021-02-12;;;;;15;2401-2405;;;;;;Counterexamples to a monotonicity conjecture for the threshold pebbling number.;;;db/journals/dm/dm312.html#BjorklundH12;312;2012
2391988;Shishuo Fu|Xiang Chen;;0000-0002-4052-3223;;;;;;;;;https://doi.org/10.1016/j.disc.2021.112760;;;Discret. Math.;journals/dm/ChenF22a;2022-03-15;;;;;4;112760;;;;;;Two bijections on weakly increasing trees.;;;db/journals/dm/dm345.html#ChenF22a;345;2022
2400046;Hans L. Bodlaender|Kyohei Kozawa|Takayoshi Matsushima|Yota Otachi;;0000-0002-0087-853X|0000-0002-9297-3330;;;;;;;;;https://doi.org/10.1016/j.disc.2011.03.002|https://www.wikidata.org/entity/Q59567625;oa;;Discret. Math.;journals/dm/BodlaenderKMO11;2021-02-12;;;;;12;1040-1045;;;;;;Spanning tree congestion of k-outerplanar graphs.;;;db/journals/dm/dm311.html#BodlaenderKMO11;311;2011
2400784;Bing Zhou|Donovan R. Hare|H. L. Abbott;;;;;;;;;;;https://doi.org/10.1016/S0012-365X(97)00137-4;oa;;Discret. Math.;journals/dm/AbbottHZ98;2021-02-12;;;;;1-3;3-11;;;;;;Color-critical graphs and hypergraphs with few edges and no short cycles.;;;db/journals/dm/dm182.html#AbbottHZ98;182;1998
2403411;Géza Tóth 0001|Jan Kyncl|János Pach;;0000-0003-4908-4703;;;;;;;;;https://doi.org/10.1016/j.disc.2007.08.013;oa;;Discret. Math.;journals/dm/KynclPT08;2021-02-12;;;;;19;4315-4321;;;;;;Long alternating paths in bicolored point sets.;;;db/journals/dm/dm308.html#KynclPT08;308;2008
2403854;Derek H. Smith|Niema Aboluion|Roberto Montemanni|Stephanie Perkins;;0000-0002-0229-0465|0000-0002-6292-8731|0000-0002-8128-2067;;;;;;;;;https://doi.org/10.1016/j.disc.2010.03.005;oa;;Discret. Math.;journals/dm/SmithAMP11;2021-10-14;;;;;13;1207-1219;;;;;;Linear and nonlinear constructions of DNA codes with Hamming distance d and constant GC-content.;;;db/journals/dm/dm311.html#SmithAMP11;311;2011
2404960;Rachel Manber|Richard A. Brualdi;;;;;;;;;;;https://doi.org/10.1016/0012-365X(84)90044-X;oa;;Discret. Math.;journals/dm/BrualdiM84;2021-02-12;;;;;;143-152;;;;;;Chromatic number of classes of matrices of zeros and ones.;;;db/journals/dm/dm50.html#BrualdiM84;50;1984
2408692;K. Sudhir;;;;;;;;;;;https://doi.org/10.1287/mksc.2019.1190;;;Mark. Sci.;journals/mktsci/Sudhir19;2020-05-14;;;;;5;733;;;;;;Introduction to the Special Section on Mobile Technologies.;;;db/journals/mktsci/mktsci38.html#Sudhir19;38;2019
2412130;Abbass Nasser|Ali Mansour|Haidar Taki|Koffi Yao|Stéphane Azou;;0000-0001-8185-7134;;;;;;;;;https://doi.org/10.1016/j.phycom.2020.101061;;;Phys. Commun.;journals/phycomm/TakiMANY20;2020-09-05;;;;;;101061;;;;;;Pulse parity modulation for impulse radio UWB transmission based on non-coherent detection.;;;db/journals/phycomm/phycomm40.html#TakiMANY20;40;2020
2412741;Chunguo Li|Kang Song|Linning Peng|Qingran Wang|Xinzhen Wu;;;;;;;;;;;https://doi.org/10.1016/j.phycom.2020.101254;;;Phys. Commun.;journals/phycomm/SongWPLW21;2021-01-20;;;;;;101254;;;;;;Secrecy energy efficiency optimization for DF relaying IoT systems with passive eavesdropping terminal.;;;db/journals/phycomm/phycomm44.html#SongWPLW21;44;2021
2414226;Audun Korsaeth|El Houssein Chouaib Harik;;0000-0002-6536-6535;;;;;;;;;https://doi.org/10.3390/robotics7020022;oa;;Robotics;journals/robotics/HarikK18;2019-12-27;;;;;2;22;;;;;;Combining Hector SLAM and Artificial Potential Field for Autonomous Navigation Inside a Greenhouse.;;;db/journals/robotics/robotics7.html#HarikK18;7;2018
2414436;Johan F. Hoorn|Myung Ji Yoon|Yunfei Euphie Duan|Zhixuan (Edison) Liang;;0000-0002-3427-5681;;;;;;;;;https://doi.org/10.3390/robotics10030098;oa;;Robotics;journals/robotics/DuanYLH21;2021-10-25;;;;;3;98;;;;;;Self-Disclosure to a Robot: Only for Those Who Suffer the Most.;;;db/journals/robotics/robotics10.html#DuanYLH21;10;2021
2416724;Cheng Yi|Dening Lu|Hu Li|Jun Wang 0039|Mingqiang Wei|Qian Xie|Shuya Liu;;0000-0001-9223-2615|0000-0003-0429-490X;;;;;;;;;https://doi.org/10.1016/j.cad.2019.05.033;;;Comput. Aided Des.;journals/cad/YiLXLLWW19;2021-10-14;;;;;;143-154;;;;;;Hierarchical tunnel modeling from 3D raw LiDAR point cloud.;;;db/journals/cad/cad114.html#YiLXLLWW19;114;2019
2422468;Hsiao-Chuan Wang|Tai-Hwei Hwang;;;;;;;;;;;https://doi.org/10.1006/csla.2000.0137;;;Comput. Speech Lang.;journals/csl/HwangW00;2020-02-20;;;;;2;81-100;;;;;;A fast algorithm for parallel model combination for noisy speech recognition.;;;db/journals/csl/csl14.html#HwangW00;14;2000
2424459;Axel Böttcher|Michael Dippold;;0000-0002-0364-6355;;;;;;;;;https://doi.org/10.1109/26.237855;;;IEEE Trans. Commun.;journals/tcom/BottcherD93;2020-09-01;;;;;9;1364-1372;;;;;;The capture effect in multiaccess communications-the Rayleigh and landmobile satellite channels.;;;db/journals/tcom/tcom41.html#BottcherD93;41;1993
2424515;George K. Karagiannidis|Nestor D. Chatzidiamantis;;0000-0001-6763-7629|0000-0001-8810-0345;;;;;;;;;https://doi.org/10.1109/TCOMM.2011.020811.090205;;;IEEE Trans. Commun.;journals/tcom/ChatzidiamantisK11;2020-09-01;;;;;5;1298-1308;;;;;;On the Distribution of the Sum of Gamma-Gamma Variates and Applications in RF and Optical Wireless Communications.;;;db/journals/tcom/tcom59.html#ChatzidiamantisK11;59;2011
2431231;Tak-Shing Peter Yum|Yiu-Wing Leung;;;;;;;;;;;https://doi.org/10.1109/26.602591;;;IEEE Trans. Commun.;journals/tcom/LeungY97;2020-09-01;;;;;7;859-866;;;;;;A TDM-based multibus packet switch.;;;db/journals/tcom/tcom45.html#LeungY97;45;1997
2432082;Adel Aghajan|Mohammadali Khosravifard|Sayed Jalal Zahabi;;;;;;;;;;;https://doi.org/10.1109/TCOMM.2014.2329478;;;IEEE Trans. Commun.;journals/tcom/ZahabiAK14;2020-09-01;;;;;8;2605-2614;;;;;;Sequentially-Constructible Reversible Variable Length Codes.;;;db/journals/tcom/tcom62.html#ZahabiAK14;62;2014
2432959;Chao Xu 0007|Jiandong Li 0001|Min Sheng|Weijia Han|Xijun Wang|Yan Zhang 0006;;;;;;;;;;;https://doi.org/10.1109/TCOMM.2014.2357028;;;IEEE Trans. Commun.;journals/tcom/ShengXWZHL14;2020-09-01;;;;;10;3610-3620;;;;;;Utility-Based Resource Allocation for Multi-Channel Decentralized Networks.;;;db/journals/tcom/tcom62.html#ShengXWZHL14;62;2014
2436904;Arumugam Nallanathan|Maged Elkashlan|Wenqiang Yi|Yuanwei Liu;;0000-0001-8337-5884|0000-0002-5168-0160|0000-0002-6389-8941|0000-0003-4732-5040;;;;;;;;;https://doi.org/10.1109/TCOMM.2019.2897632;;;IEEE Trans. Commun.;journals/tcom/YiLNE19;2020-09-01;;;;;6;4350-4364;;;;;;Clustered Millimeter-Wave Networks With Non-Orthogonal Multiple Access.;;;db/journals/tcom/tcom67.html#YiLNE19;67;2019
2443079;Tore Hoel|Weiqin Chen;;0000-0002-8852-2430;;;;;;;;;https://doi.org/10.1186/s41039-018-0086-8|https://www.wikidata.org/entity/Q60303881;oa;;Res. Pract. Technol. Enhanc. Learn.;journals/rptel/HoelC18;2020-07-22;;;;;1;20;;;;;;Privacy and data protection in learning analytics should be motivated by an educational maxim - towards a proposal.;;;db/journals/rptel/rptel13.html#HoelC18;13;2018
2445051;Aris Leivadeas|Dimitrios Dechouniotis|Nathalie Mitton|Nikolaos Athanasopoulos|Raphaël M. Jungers|Symeon Papavassiliou;;0000-0002-2996-6824|0000-0002-8817-6275|0000-0002-8984-9064|0000-0002-9459-318X;;;;;;;;;https://doi.org/10.3390/s20082191|https://www.wikidata.org/entity/Q91962251;oa;;Sensors;journals/sensors/DechouniotisALM20;2020-05-30;;;;;8;2191;;;;;;Edge Computing Resource Allocation for Dynamic Networks: The DRUID-NET Vision and Perspective.;;;db/journals/sensors/sensors20.html#DechouniotisALM20;20;2020
2449750;Masashi Matsuoka|Sadra Karimzadeh;;0000-0002-5645-0188|0000-0003-3061-5754;;;;;;;;;https://doi.org/10.3390/s21062251;oa;;Sensors;journals/sensors/KarimzadehM21;2021-04-09;;;;;6;2251;;;;;;Development of Nationwide Road Quality Map: Remote Sensing Meets Field Sensing.;;;db/journals/sensors/sensors21.html#KarimzadehM21;21;2021
2456414;Antonio García-Manso|Carlos J. García Orellana|Horacio M. González Velasco|Miguel Macías Macías|Rafael Tormo-Molina|Ramón Gallardo Caballero;;0000-0001-6089-1499|0000-0001-9203-7289|0000-0002-2013-4204|0000-0002-4459-4811|0000-0003-3294-3890;;;;;;;;;https://doi.org/10.3390/s19163583|https://www.wikidata.org/entity/Q92703152;oa;;Sensors;journals/sensors/CaballeroOGVTM19;2020-05-30;;;;;16;3583;;;;;;Precise Pollen Grain Detection in Bright Field Microscopy Using Deep Learning Techniques.;;;db/journals/sensors/sensors19.html#CaballeroOGVTM19;19;2019
2456872;Gianluca Paravati|Stefano Esposito;;;;;;;;;;;https://doi.org/10.3390/s140814106|https://www.wikidata.org/entity/Q42126321;oa;;Sensors;journals/sensors/ParavatiE14;2018-11-14;;;;;8;14106-14130;;;;;;Relevance-Based Template Matching for Tracking Targets in FLIR Imagery.;;;db/journals/sensors/sensors14.html#ParavatiE14;14;2014
2457166;Jun Yang|Xiye Guo|Yuxuan Wang|Zhi Qu;;;;;;;;;;;https://doi.org/10.3390/s19204375|https://www.wikidata.org/entity/Q90972701;oa;;Sensors;journals/sensors/WangYGQ19;2020-05-30;;;;;20;4375;;;;;;Satellite Edge Computing for the Internet of Things in Aerospace.;;;db/journals/sensors/sensors19.html#WangYGQ19;19;2019
2460701;Dafang Wei|Hanyu Wang|Hongliang Fan|Jianguang Huang|Junxue Ren|Kun Xia|Qin Jian;;0000-0001-9231-4207;;;;;;;;;https://doi.org/10.3390/s21103560;oa;;Sensors;journals/sensors/XiaFHWRJW21;2021-07-13;;;;;10;3560;;;;;;An Intelligent Self-Service Vending System for Smart Retail.;;;db/journals/sensors/sensors21.html#XiaFHWRJW21;21;2021
2466690;Harilton da S. Araujo|Joel J. P. C. Rodrigues|José C. Lima Filho|José V. V. Sobral|Natanael Sousa|Raimir Holanda Filho|Ricardo de A. L. Rabelo;;0000-0001-7543-0628|0000-0001-8657-3800|0000-0003-4775-8938;;;;;;;;;https://doi.org/10.3390/s18020353|https://www.wikidata.org/entity/Q47556070;oa;;Sensors;journals/sensors/AraujoFRRSFS18;2019-02-11;;;;;2;353;;;;;;A Proposal for IoT Dynamic Routes Selection Based on Contextual Information.;;;db/journals/sensors/sensors18.html#AraujoFRRSFS18;18;2018
2471289;Erik P. Schartner|Heike Ebendorff-Heidepriem|Richard T. White|Stephen C. Warren-Smith|Tanya M. Monro;;0000-0002-2612-6344|0000-0002-4877-7770|0000-0003-0063-8293|0000-0003-1669-4302;;;;;;;;;https://doi.org/10.3390/s110302961|https://www.wikidata.org/entity/Q39629631;oa;;Sensors;journals/sensors/SchartnerEWWM11;2019-10-19;;;;;3;2961-2971;;;;;;Driving down the Detection Limit in Microstructured Fiber-Based Chemical Dip Sensors.;;;db/journals/sensors/sensors11.html#SchartnerEWWM11;11;2011
2481105;Edgardo Leon-Salguero|Gonzalo Murillo|Jaume Esteve|Jordi Sacristán|Marcos Duque;;0000-0001-9440-7984|0000-0002-0368-1900|0000-0002-4325-2406;;;;;;;;;https://doi.org/10.3390/s19081895|https://www.wikidata.org/entity/Q64252978;oa;;Sensors;journals/sensors/DuqueLSEM19;2019-12-27;;;;;8;1895;;;;;;Optimization of a Piezoelectric Energy Harvester and Design of a Charge Pump Converter for CMOS-MEMS Monolithic Integration.;;;db/journals/sensors/sensors19.html#DuqueLSEM19;19;2019
2484046;Rongjiang Pan;;;;;;;;;;;https://doi.org/10.1016/j.daach.2019.e00109;;;Digit. Appl. Archaeol. Cult. Heritage;journals/daach/Pan19;2020-02-17;;;;;;00109;;;;;;Defocus blur estimation in calibrated multi-view images for 3D archaeological documentation.;;;db/journals/daach/daach14.html#Pan19;14;2019
2488719;Jacek Kibilda|Linda Doyle|Luiz A. DaSilva|Timothy K. Forde;;0000-0002-8183-6429;;;;;;;;;https://doi.org/10.1109/JPROC.2014.2302743;;;Proc. IEEE;journals/pieee/DoyleKFD14;2020-10-26;;;;;3;351-365;;;;;;Spectrum Without Bounds, Networks Without Borders.;;;db/journals/pieee/pieee102.html#DoyleKFD14;102;2014
2489745;Guodong Zhao|Zhongjiao Jiang;;;;;;;;;;;https://doi.org/10.1111/j.1467-8535.2010.01085.x;;;Br. J. Educ. Technol.;journals/bjet/ZhaoJ10;2020-07-14;;;;;4;574-581;;;;;;From e-campus to e-learning: An overview of ICT applications in Chinese higher education.;;;db/journals/bjet/bjet41.html#ZhaoJ10;41;2010
2496767;Alexandre C. M. Oliveira|Luiz Antonio Nogueira Lorena|Tarcísio Souza Costa|Victor Hugo Barros;;;;;;;;;;;https://doi.org/10.1016/j.cie.2010.12.018;;;Comput. Ind. Eng.;journals/candie/BarrosCOL11;2020-02-20;;;;;4;606-613;;;;;;Model and heuristic for berth allocation in tidal bulk ports with stock level constraints.;;;db/journals/candie/candie60.html#BarrosCOL11;60;2011
2498035;Hong Zhou|Jiepeng Wang|Xiaodan Jin;;;;;;;;;;;https://doi.org/10.1016/j.cie.2021.107293;;;Comput. Ind. Eng.;journals/candie/JinZW21;2021-06-23;;;;;;107293;;;;;;Joint finance and order decision for supply chain with capital constraint of retailer considering product defect.;;;db/journals/candie/candie157.html#JinZW21;157;2021
2498118;Hong-Chao Zhang|Jianzhi Li|Zhangxi Lin;;0000-0002-9788-9795|0000-0003-2716-3267;;;;;;;;;https://doi.org/10.1016/j.cie.2008.11.021;;;Comput. Ind. Eng.;journals/candie/LiZL09;2021-10-14;;;;;1;80-90;;;;;;Asymmetric negotiation based collaborative product design for component reuse in disparate products.;;;db/journals/candie/candie57.html#LiZL09;57;2009
2499387;Jayanthi Sivaswamy|Karthik Gopinath;;0000-0002-1949-0711;;;;;;;;;https://doi.org/10.1109/JBHI.2018.2793534|https://www.wikidata.org/entity/Q89559975;;;IEEE J. Biomed. Health Informatics;journals/titb/GopinathS19;2020-05-30;;;;;1;273-282;;;;;;Segmentation of Retinal Cysts From Optical Coherence Tomography Volumes Via Selective Enhancement.;;;db/journals/titb/titb23.html#GopinathS19;23;2019
2502117;Tim Gorichanaz;;;;;;;;;;;https://doi.org/10.1108/JICES-09-2018-0073;;;J. Inf. Commun. Ethics Soc.;journals/jices/Gorichanaz19;2020-05-11;;;;;4;395-408;;;;;;The self and the ontic trust: toward technologies of care and meaning.;;;db/journals/jices/jices17.html#Gorichanaz19;17;2019
2503929;D. Hemkumar|Durvasula V. L. N. Somayajulu|Sadam Ravichandra;;;;;;;;;;;https://doi.org/10.1007/s12083-021-01078-6;;;Peer-to-Peer Netw. Appl.;journals/ppna/HemkumarRS21;2021-10-04;;;;;3;1650-1665;;;;;;Impact of data correlation on privacy budget allocation in continuous publication of location statistics.;;;db/journals/ppna/ppna14.html#HemkumarRS21;14;2021
2506521;Jin Sun Her|Soo Dong Kim|Soo Ho Chang;;;;;;;;;;;https://doi.org/10.1016/j.infsof.2004.11.007;;;Inf. Softw. Technol.;journals/infsof/KimHC05;2020-02-20;;;;;10;663-673;;;;;;A theoretical foundation of variability in component-based development.;;;db/journals/infsof/infsof47.html#KimHC05;47;2005
2506719;Lars Grunske|Laura Wartschinski|Thomas Vogel 0001|Timo Kehrer|Yannic Noller;;0000-0002-2582-5557;;;;;;;;;https://doi.org/10.1016/j.infsof.2021.106809;;;Inf. Softw. Technol.;journals/infsof/WartschinskiNVK22;2022-02-23;;;;;;106809;;;;;;VUDENC: Vulnerability Detection with Deep Learning on a Natural Codebase for Python.;;;db/journals/infsof/infsof144.html#WartschinskiNVK22;144;2022
2507299;Guimin Zhang|Ping Zhang|Qingbao Li|Ye Wang 0004|Zhifeng Chen|Zhihui Shi;;;;;;;;;;;https://doi.org/10.1016/j.infsof.2021.106572;;;Inf. Softw. Technol.;journals/infsof/WangLCZZS21;2021-06-09;;;;;;106572;;;;;;BCI-CFI: A context-sensitive control-flow integrity method based on branch correlation integrity.;;;db/journals/infsof/infsof136.html#WangLCZZS21;136;2021
2509291;Herbert Levine|Suhita Nadkarni|Terrence J. Sejnowski|Thomas M. Bartol;;0000-0002-8819-9055;;;;;;;;;https://doi.org/10.1371/journal.pcbi.1000983|https://www.wikidata.org/entity/Q28476080;oa;;PLoS Comput. Biol.;journals/ploscb/NadkarniBSL10;2020-10-26;;;;;11;;;;;;;Modelling Vesicular Release at Hippocampal Synapses.;;;db/journals/ploscb/ploscb6.html#NadkarniBSL10;6;2010
2516534;Danielle Park|David J. Barry|Erik Sahai|Esther Wershof|Paul A. Bates|Robert P. Jenkins;;0000-0002-3932-5086|0000-0002-6186-7746|0000-0003-0621-0925;;;;;;;;;https://doi.org/10.1371/journal.pcbi.1007251|https://www.wikidata.org/entity/Q90970617;oa;;PLoS Comput. Biol.;journals/ploscb/WershofPJBSB19;2021-12-25;;;;;10;;;;;;;Matrix feedback enables diverse higher-order patterning of the extracellular matrix.;;;db/journals/ploscb/ploscb15.html#WershofPJBSB19;15;2019
2517543;Donghun Kwak|Dongil Cho|Hyoungho Ko|James Bus|Jongpal Kim|Sangjun Park 0001|Taeyong Song|William Carr;;0000-0002-8040-5803;;;;;;;;;https://doi.org/10.1142/S1465876303001599;;;Int. J. Comput. Eng. Sci.;journals/ijces/ChoKKPKSCB03;2020-07-09;;;;;3;493-496;;;;;;A Novel Z-Axis Accelerometer With Perfectly-Aligned, Fully-Offset Vertical Combs Fabricated Using The Extended Sacrificial Bulk Micromachining Process.;;;db/journals/ijces/ijces4.html#ChoKKPKSCB03;4;2003
2519424;William Roche;;;;;;;;;;;https://doi.org/10.1017/S1755020311000414;;;Rev. Symb. Log.;journals/rsl/Roche12;2019-08-20;;;;;2;259-268;;;;;;Transitivity and Intransitivity in evidential Support: some further Results.;;;db/journals/rsl/rsl5.html#Roche12;5;2012
2521724;Didier Dubois|Hélène Fargier|Jérôme Fortin|Pawel Zielinski 0001;;0000-0002-1466-2887;;;;;;;;;https://doi.org/10.1007/s10951-010-0163-3;;;J. Sched.;journals/scheduling/FortinZDF10;2020-04-01;;;;;6;609-627;;;;;;Criticality analysis of activity networks under interval uncertainty.;;;db/journals/scheduling/scheduling13.html#FortinZDF10;13;2010
2522778;Andres Fortier|Gustavo Rossi|Juan Lautaro Fernández|Santiago Robles|Silvia E. Gordillo;;0000-0002-3348-2144;;;;;;;;;https://doi.org/10.1504/IJWET.2012.045764|https://www.wikidata.org/entity/Q61728791;;;Int. J. Web Eng. Technol.;journals/ijwet/RoblesFFRG12;2019-06-02;;;;;1;22-44;;;;;;Improving the model view controller paradigm in the web.;;;db/journals/ijwet/ijwet7.html#RoblesFFRG12;7;2012
2522965;Annika Bergviken Rensfeldt|Annika Lantz-Andersson|Louise Peterson|Mona Lundin|Thomas Hillman;;0000-0002-0981-3716|0000-0003-3936-2239;;;;;;;;;https://doi.org/10.1016/j.compedu.2021.104191;;;Comput. Educ.;journals/ce/HillmanLRLP21;2021-10-14;;;;;;104191;;;;;;Moderating professional learning on social media - A balance between monitoring, facilitation and expert membership.;;;db/journals/ce/ce168.html#HillmanLRLP21;168;2021
2527316;Benyamin Motevalli|F. Sadeghi|Reza Ansari;;0000-0002-6810-6624;;;;;;;;;https://doi.org/10.1016/j.cnsns.2012.08.011;;;Commun. Nonlinear Sci. Numer. Simul.;journals/cnsns/AnsariSM13;2020-09-09;;;;;3;769-784;;;;;;A comprehensive study on the oscillation frequency of spherical fullerenes in carbon nanotubes under different system parameters.;;;db/journals/cnsns/cnsns18.html#AnsariSM13;18;2013
2528276;Zhonghui Liu|Zijia Peng;;0000-0002-6431-9470|0000-0003-1576-2828;;;;;;;;;https://doi.org/10.1016/j.cnsns.2021.105889;;;Commun. Nonlinear Sci. Numer. Simul.;journals/cnsns/PengL21;2021-07-29;;;;;;105889;;;;;;Inverse problems for nonlinear quasi-variational hemivariational inequalities with application to obstacle problems of elliptic type.;;;db/journals/cnsns/cnsns101.html#PengL21;101;2021
2531658;Changyong Yoon|Euntai Kim|Hyukmin Eum|Jaeyun Bae;;;;;;;;;;;https://doi.org/10.5391/IJFIS.2015.15.4.251;;;Int. J. Fuzzy Log. Intell. Syst.;journals/ijflis/EumBYK15;2020-07-03;;;;;4;251-259;;;;;;Ship Detection Using Edge-Based Segmentation and Histogram of Oriented Gradient with Ship Size Ratio.;;;db/journals/ijflis/ijflis15.html#EumBYK15;15;2015
2532925;Alan McNaught|Dmitrii Tchekhovskoi|Igor V. Pletnev|Stephen R. Heller|Stephen Stein;;0000-0001-7175-2136;;;;;;;;;https://doi.org/10.1186/1758-2946-5-7|https://www.wikidata.org/entity/Q21030547;oa;;J. Cheminformatics;journals/jcheminf/HellerMSTP13;2022-01-03;;;;;;7;;;;;;InChI - the worldwide chemical structure identifier standard.;;;db/journals/jcheminf/jcheminf5.html#HellerMSTP13;5;2013
